"filename", "language", "JavaScript", "JSON", "JSON with Comments", "Markdown", "TypeScript", "comment", "blank", "total"
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/dtos/add-cart-item.dto.ts", "TypeScript", 0, 0, 0, 0, 6, 0, 2, 8
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/dtos/add-searched-term.dto.ts", "TypeScript", 0, 0, 0, 0, 6, 0, 2, 8
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/dtos/add-viewed-product.dto.ts", "TypeScript", 0, 0, 0, 0, 6, 0, 2, 8
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/dtos/add-wishlist-item.dto.ts", "TypeScript", 0, 0, 0, 0, 6, 0, 2, 8
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/dtos/clicked-on-buy-now.dto.ts", "TypeScript", 0, 0, 0, 0, 6, 0, 2, 8
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/dtos/clicked-on-need-more-discount.dto.ts", "TypeScript", 0, 0, 0, 0, 6, 0, 2, 8
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/dtos/remove-cart-item.dto.ts", "TypeScript", 0, 0, 0, 0, 6, 0, 2, 8
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/dtos/remove-wishlist-item.dto.ts", "TypeScript", 0, 0, 0, 0, 6, 0, 2, 8
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/usage-tracking.controller.ts", "TypeScript", 0, 0, 0, 0, 114, 23, 15, 152
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/usage-tracking.module.ts", "TypeScript", 0, 0, 0, 0, 24, 0, 2, 26
"/Users/imsunil/projects/unboxedkart/development/user/server/src/usage-tracking/usage-tracking.service.ts", "TypeScript", 0, 0, 0, 0, 134, 0, 13, 147
"/Users/imsunil/projects/unboxedkart/development/user/server/src/user/dto/update-user-details.dto.ts", "TypeScript", 0, 0, 0, 0, 9, 3, 4, 16
"/Users/imsunil/projects/unboxedkart/development/user/server/src/user/dto/update-user-payment-details.dto.ts", "TypeScript", 0, 0, 0, 0, 9, 3, 5, 17
"/Users/imsunil/projects/unboxedkart/development/user/server/src/user/user.controller.ts", "TypeScript", 0, 0, 0, 0, 54, 0, 7, 61
"/Users/imsunil/projects/unboxedkart/development/user/server/src/user/user.module.ts", "TypeScript", 0, 0, 0, 0, 18, 0, 2, 20
"/Users/imsunil/projects/unboxedkart/development/user/server/src/user/user.service.ts", "TypeScript", 0, 0, 0, 0, 73, 4, 8, 85
"/Users/imsunil/projects/unboxedkart/development/user/server/src/variants/variants.controller.spec.ts", "TypeScript", 0, 0, 0, 0, 16, 0, 5, 21
"/Users/imsunil/projects/unboxedkart/development/user/server/src/variants/variants.controller.ts", "TypeScript", 0, 0, 0, 0, 16, 0, 4, 20
"/Users/imsunil/projects/unboxedkart/development/user/server/src/variants/variants.module.ts", "TypeScript", 0, 0, 0, 0, 15, 0, 2, 17
"/Users/imsunil/projects/unboxedkart/development/user/server/src/variants/variants.service.spec.ts", "TypeScript", 0, 0, 0, 0, 14, 0, 5, 19
"/Users/imsunil/projects/unboxedkart/development/user/server/src/variants/variants.service.ts", "TypeScript", 0, 0, 0, 0, 36, 7, 4, 47
"/Users/imsunil/projects/unboxedkart/development/user/server/test/app.e2e-spec.ts", "TypeScript", 0, 0, 0, 0, 20, 0, 5, 25
"/Users/imsunil/projects/unboxedkart/development/user/server/test/jest-e2e.json", "JSON", 0, 9, 0, 0, 0, 0, 1, 10
"/Users/imsunil/projects/unboxedkart/development/user/server/tsconfig.build.json", "JSON", 0, 3, 0, 0, 0, 2, 0, 5
"/Users/imsunil/projects/unboxedkart/development/user/server/tsconfig.json", "JSON with Comments", 0, 0, 21, 0, 0, 0, 1, 22
"Total", "-", 11857, 20309, 21, 51, 11491, 2218, 1408, 47355
